,축제명,시도명,시군구명,법정동 코드,법정동 이름,도로명주소 코드,도로명주소,zip_cd,위도,경도,축제일,연,월,일,방문객수
214,제12주년 세계인의 날 기념행사,경기도,안산시 단원구,4127310100,고잔동,4.13E+11,경기도 안산시 단원구 광덕대로 157 (고잔동),15471,37.310742,126.829822,20190519,2019,5,19,18372
215,청소년어울림마당 1회차,경기도,안산시 상록구,4127110800,성포동,4.13E+11,경기도 안산시 상록구 삼일로 696 (성포동),15293,37.326253,126.853291,20190601,2019,6,1,1531
216,청소년어울림마당 2회차,경기도,안산시 상록구,4127110800,성포동,4.13E+11,경기도 안산시 상록구 삼일로 696 (성포동),15293,37.326253,126.853291,20190720,2019,7,20,6271
217,그랑꼬또 와인 페스티벌,경기도,안산시 단원구,4127311100,대부북동,4.13E+11,경기도 안산시 단원구 뻐꾹산길 107 (대부북동),15640,37.257471,126.582545,20190830,2019,8,30,17620
218,청소년어울림마당 3회차,경기도,안산시 상록구,4127110800,성포동,4.13E+11,경기도 안산시 상록구 삼일로 696 (성포동),15293,37.326253,126.853291,20190928,2019,9,28,14902
219,제7회 상록수문화제,경기도,안산시 상록구,4127110400,본오동,4.13E+11,경기도 안산시 상록구 샘골서길 64 (본오동),15539,37.299644,126.8627,20191026,2019,10,26,9028
220,청소년어울림마당 4회차,경기도,안산시 상록구,4127110800,성포동,4.13E+11,경기도 안산시 상록구 삼일로 696 (성포동),15293,37.326253,126.853291,20191026,2019,10,26,2032
221,청소년어울림마당 5회차,경기도,안산시 상록구,4127110800,성포동,4.13E+11,경기도 안산시 상록구 삼일로 696 (성포동),15293,37.326253,126.853291,20191102,2019,11,2,29999
234,모란축제추진위원회,경기도,성남시 중원구,4113310100,성남동,4.11E+11,경기도 성남시 중원구 제일로35번길 51 (성남동),13366,37.4320045,127.1315674,20191001,2019,10,1,29979
235,은행골한마음잔치,경기도,성남시 중원구,4113310400,은행동,4.11E+11,경기도 성남시 중원구 순환로447번길 11 (은행동),13151,37.46123306,127.1707449,20190501,2019,5,1,18855
236,중원한마당축제,경기도,성남시 중원구,4113310300,금광동,4.11E+11,경기도 성남시 중원구 광명로 377 (금광동),13174,37.44885031,127.167697,20190901,2019,9,1,20040
237,분당구민 한마음 축제,경기도,성남시 분당구,4113510200,수내동,4.11E+11,경기도 성남시 분당구 성남대로 550 (수내동),13598,37.38030721,127.1211791,20191001,2019,10,1,8993
238,청계산철쭉축제,경기도,성남시 수정구,4113111300,상적동,4.11E+11,경기도 성남시 수정구 달래내로 407 (상적동),13442,37.42989648,127.0716316,20190427,2019,4,27,8547
239,수정숯골축제,경기도,성남시 수정구,4113110200,태평동,4.11E+11,경기도 성남시 수정구 수정로 233 (태평동),13282,37.44608464,127.1441445,20191001,2019,10,1,17112
240,벌터산 축제,경기도,성남시 수정구,4113110300,수진동,4.11E+11,경기도 성남시 수정구 산성대로 41,13315,37.4358321,127.1254889,20190401,2019,4,1,28225
241,당항포대첩축제,경상남도,고성군,4882040023,회화면,4.88E+11,경상남도 고성군 회화면 당항만로 1116,52915,35.05322615,128.3920276,20190426,2019,4,26,29136
243,민둥산억새꽃축제,강원도,정선군,4277032022,남면,4.28E+11,강원도 정선군 남면 민둥산로 7,26148,37.25494758,128.779595,20190927,2019,9,27,6968
310,김광석추모콘서트,대구광역시,중구,2711015700,대봉동,2.71E+11,대구광역시 중구 달구벌대로 2232-18,41951,35.859472,128.6044017,20190106,2019,1,6,18278
311,봉산도자기축제,대구광역시,중구,2711010800,봉산동,2.71E+11,대구광역시 중구 봉산문화2길 36,41959,35.863797,128.596776,20190419,2019,4,19,27101
312,2019 대구약령시한방문화축제,대구광역시,중구,2711011900,동성로3가,2.71E+11,대구광역시 중구 동성로3가 중앙대로 379-2,41936,35.86728621,128.5933489,20190502,2019,5,2,7196
313,동성로축제,대구광역시,중구,2711012300,동성로2가,2.71E+11,대구광역시 중구 동성로 28 (동성로2가),41938,35.869181,128.595424,20190510,2019,5,10,16894
314,대구스트리트 모터 페스티벌,대구광역시,중구,2711015600,남산동,2.71E+11,대구광역시 중구 명덕로35길 14 (남산동),41968,35.85747259,128.588345,20190518,2019,5,18,22225
315,대구 문화제 야행,대구광역시,중구,2711010900,장관동,2.71E+11,대구광역시 중구 약령길 58-7,41934,35.868839,128.589995,20190823,2019,8,23,5686
316,김광석노래부르기,대구광역시,수성구,2726010400,수성동2가,2.73E+11,대구광역시 수성구 수성로72길 43 (수성동2가),42124,35.856117,128.616238,20190921,2019,9,21,19077
317,대구화교중화문화축제,대구광역시,중구,2711011400,종로2가,2.71E+11,대구광역시 중구 중앙대로79길 31 (종로2가),41935,35.86904432,128.59206,20191019,2019,10,19,28936
318,봉산미술제,대구광역시,중구,2711010800,봉산동,2.71E+11,대구광역시 중구 봉산문화2길 36,41959,35.863797,128.596776,20191004,2019,10,4,16162
322,제30회 화도진축제,인천광역시,동구,2814010300,송현동,2.81E+11,인천광역시 동구 수문통로 4,22550,37.476747,126.632239,20190510,2019,5,10,14168
324,문경찻사발축제,경상북도,문경시,4728025027,문경읍,4.73E+11,경상북도 문경시 문경읍 문경대로 2416,36919,36.74144625,128.0838026,20190427,2019,4,27,28063
327,문경오미자축제,경상북도,문경시,4728035026,동로면,4.73E+11,경상북도 문경시 동로면 노은2길 4,36903,36.7714734,128.3141145,20190920,2019,9,20,28653
328,문경사과축제,경상북도,문경시,4728025030,문경읍,4.73E+11,경상북도 문경시 문경읍 새재로 932,36919,36.76160207,128.0769905,20191012,2019,10,12,3569
330,가야문화축제,경상남도,김해시,4825010500,대성동,4.83E+11,경상남도 김해시 가야의길 126 (대성동),50917,35.23606039,128.8730826,20190418,2019,4,18,9187
331,김해분청도자기축제,경상남도,김해시,4825033023,진례면,4.83E+11,경상남도 김해시 진례면 진례로 275-35,50874,35.25149561,128.745857,20191025,2019,10,25,10384
347,2019 연천 구석기 겨울축제,경기도,연천군,4180025321,전곡읍,4.18E+11,경기도 연천군 전곡읍 양연로 1510,11027,38.01564928,127.0614528,20190113,2019,1,13,7228
349,알리사 리턴 투 원더랜드,제주특별자치도,제주시,5011025326,애월읍,5.01E+11,제주특별자치도 제주시 애월읍 애월해안로 516-7,63047,33.47767128,126.3600019,20191103,2019,11,3,26201
350,알리사 리턴 투 원더랜드,제주특별자치도,제주시,5011025326,애월읍,5.01E+11,제주특별자치도 제주시 애월읍 애월해안로 516-7,63047,33.47767128,126.3600019,20191103,2019,11,3,6421
367,황태축제,강원도,인제군,4281032024,북면,4.28E+11,강원도 인제군 북면 황태길 372,24605,38.2208221,128.3707557,20190606,2019,6,6,24186
368,진동계곡산나물축제,강원도,인제군,4281033025,기린면,4.28E+11,강원도 인제군 기린면 조침령로 1061,24653,37.96392812,128.4053588,20190518,2019,5,18,7790
370,평창송어축제,강원도,평창군,4276036021,진부면,4.28E+11,강원도 평창군 진부면 경강로 3562,25332,37.6332195,128.5570386,20191228,2019,12,28,4126
380,한강낙동강발원지축제,강원도,태백시,4219010100,황지동,4.22E+11,강원도 태백시 태붐로 21 (황지동),26023,37.16421694,128.9865547,20190720,2019,7,20,6570
388,햇사레장호원복숭아축제,경기도,이천시,4150025021,장호원읍,4.15E+11,경기도 이천시 장호원읍 서동대로8759번길 117,17421,37.11809864,127.6121816,20190920,2019,9,20,8672
389,공주항공축제,충청남도,공주시,4415036024,의당면,4.42E+11,충청남도 공주시 의당면 신촌길 149-8,32519,36.51052026,127.1258208,20190504,2019,5,4,3501
391,설봉산별빛축제,경기도,이천시,4150010200,관고동,4.15E+11,경기도 이천시 경충대로2697번길 304 (관고동),17379,37.27792699,127.425921,20190713,2019,7,13,6129
392,체험문화축제,경기도,이천시,4150010200,관고동,4.15E+11,경기도 이천시 경충대로2697번길 306 (관고동),17379,37.27793778,127.4269268,20190525,2019,5,25,25936
393,이천백사산수유꽃축제,경기도,이천시,4150032023,백사면,4.15E+11,경기도 이천시 백사면 원적로775번길 17,17309,37.34077593,127.4622972,20190329,2019,3,29,12256
409,2019겨울공주군밤축제,충청남도,공주시,4415011000,금학동,4.42E+11,충청남도 공주시 수원지공원길 74,32602,36.43336915,127.124038,20190118,2019,1,18,1616
410,2019 백제어울마당,충청남도,공주시,4415010700,웅진동,4.42E+11,충청남도 공주시 왕릉로 37 (웅진동),32535,36.46060505,127.1126907,20190504,2019,5,4,1312
411,2019 웅진성수문병 근무교대식,충청남도,공주시,4415010800,금성동,4.42E+11,충청남도 공주시 웅진로 280 (금성동),32555,36.46521533,127.1236802,20190504,2019,5,4,24516
412,2019 공주 석장리 구석기축제,충청남도,공주시,4415012500,석장리동,4.42E+11,충청남도 공주시 금벽로 990 (석장리동),32591,36.44795221,127.1875895,20190503,2019,5,3,15019
413,2019 계룡산산신제,충청남도,공주시,4415033029,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,32619,36.333638,127.177107,20190420,2019,4,20,18725
414,제16회 마곡사신록축제,충청남도,공주시,4415039029,사곡면,4.42E+11,충청남도 공주시 사곡면 마곡사로 966,32520,36.55740589,127.011603,20190427,2019,4,27,13394
415,2019 계룡산벚꽃축제,충청남도,공주시,4415034033,반포면,4.42E+11,충청남도 공주시 반포면 동학사1로 167-31,32626,36.36030634,127.2509274,20190405,2019,4,5,23227
416,갑사황매화 축제,충청남도,공주시,4415033027,계룡면,4.42E+11,충청남도 공주시 계룡면 갑사로 567-3,32615,36.36607692,127.1864443,20190426,2019,4,26,12698
418,공주 금강여름축제,충청남도,공주시,4415039029,사곡면,4.42E+11,충청남도 공주시 사곡면 마곡사로 854,32520,36.55728753,127.0183843,20190726,2019,7,26,15422
419,제65회 백제문화제,충청남도,공주시,4415012000,신관동,4.42E+11,충청남도 공주시 금벽로 368 (신관동),32573,36.47021463,127.1274371,20190928,2019,9,28,19245
439,제15회 영등포 여의도 봄꽃축제,서울특별시,영등포구,1156011000,여의도동,1.16E+11,서울특별시 영등포구 의사당대로 1 (여의도동),7233,37.5329136,126.9164036,20190405,2019,4,5,3193
488,롤링나이트 2019,서울특별시,강남구,1168010500,삼성동,1.17E+11,서울특별시 강남구 영동대로 513 (삼성동),6164,37.51182328,127.0591597,20190605,2019,6,5,16009
491,우륵문화제,충청북도,충주시,4313011800,연수동,4.31E+11,충청북도 충주시 예성로 266 (연수동),27371,36.98169208,127.9365803,20190926,2019,9,26,5101
496,용전들노래 가을걷이 한마당,광주광역시,북구,2917013600,용전동,2.92E+11,광주광역시 북구 용전마을길 42,61042,35.23893658,126.8973084,20191026,2019,10,26,11052
497,제21회 용전들노래 정기공연,광주광역시,북구,2917013600,용전동,2.92E+11,광주광역시 북구 용전마을길 42,61042,35.23893658,126.8973084,20190727,2019,7,27,7302
498,옥정호 꽃걸음 빛바람 축제,전라북도,임실군,4575032027,운암면,4.58E+11,전라북도 임실군 운암면 입석1길 59,55904,35.63203851,127.1526815,20190427,2019,4,27,18138
499,의견문화제,전라북도,임실군,4575035521,오수면,4.58E+11,전라북도 임실군 오수면 충효로 2096-16,55953,35.54520247,127.3326779,20190504,2019,5,4,3002
500,섬진강다슬기축제,전라북도,임실군,4575040028,덕치면,4.58E+11,전라북도 임실군 덕치면 강운로 11,55941,35.52099481,127.1471835,20190720,2019,7,20,5749
501,필봉마을굿축제,전라북도,임실군,4575039028,강진면,4.58E+11,전라북도 임실군 강진면 강운로 272,55937,35.53639442,127.1544452,20190815,2019,8,15,22890
502,사선문화제,전라북도,임실군,4575038026,관촌면,4.58E+11,전라북도 임실군 관촌면 사선2길 68-7,55909,35.6723571,127.2746245,20190920,2019,9,20,7631
503,임실N치즈축제,전라북도,임실군,4575034021,성수면,4.58E+11,전라북도 임실군 성수면 도인2길 50,55918,35.63310329,127.3012599,20191003,2019,10,3,9947
504,산타축제,전라북도,임실군,4575034021,성수면,4.58E+11,전라북도 임실군 성수면 도인2길 50,55918,35.63310329,127.3012599,20191221,2019,12,21,1522
516,제19회 명지시장 전어축제,부산광역시,강서구,2644010400,명지동,2.64E+11,부산광역시 강서구 신포길 13-2 (명지동),46717,35.112969,128.9321171,20190820,2019,8,20,11719
518,대청호대덕뮤직패스티벌,대전광역시,대덕구,3023012500,미호동,3.02E+11,대전광역시 대덕구 대청로 607 (미호동),34316,36.47362538,127.4735679,20190406,2019,4,6,16713
519,동춘당문화제,대전광역시,대덕구,3023010700,송촌동,3.02E+11,대전광역시 대덕구 동춘당로 80,34402,36.36537889,127.4412933,20190419,2019,4,19,16435
549,코로나로 미정(감악문화축제),경기도,양주시,4163032021,남면,4.16E+11,경기도 양주시 남면 감악산로244번길 169,11404,37.89321812,126.9745793,20190908,2019,9,8,28540
550,코로나로 미정(2020 양주 천만송이 천일홍 축제),경기도,양주시,4163010600,광사동,4.16E+11,경기도 양주시 광사로 131-66 (광사동),11494,37.785795,127.081833,20190921,2019,9,21,6592
552,감천문화마을 골목축제,부산광역시,사하구,2638010800,감천동,2.64E+11,부산광역시 사하구 감내2로 203 (감천동),49368,35.09748815,129.010624,20190426,2019,4,26,8818
553,하단포구웅어축제,부산광역시,사하구,2638010300,하단동,2.64E+11,부산광역시 사하구 하신번영로 253-1 (하단동),49424,35.103745,128.9581946,20190524,2019,5,24,2013
554,다대포어항문화축제,부산광역시,사하구,2638010600,다대동,2.64E+11,부산광역시 사하구 다대동로8번길 40 (다대동),49522,35.05560102,128.9724274,20191115,2019,11,15,25802
555,금천하모니벚꽃축제 2019,서울특별시,금천구,1154510300,시흥동,1.15E+11,서울특별시 금천구 시흥대로73길 70 (시흥동),8611,37.45706511,126.8960352,20190405,2019,4,5,22360
556,정조대왕 능행차 공동재현,서울특별시,금천구,1154510300,시흥동,1.15E+11,서울특별시 금천구 은행나무로 45 (시흥동),8642,37.4510151,126.9075078,20191005,2019,10,5,2848
567,2019 수원독서문화축제,경기도,수원시 팔달구,4111513100,장안동,4.11E+11,경기도 수원시 팔달구 신풍로 74 (장안동),16252,37.287537,127.0135776,20191012,2019,10,12,2249
568,2019 수원연극축제,경기도,수원시 권선구,4111313100,서둔동,4.11E+11,경기도 수원시 권선구 서둔로 166 (서둔동),16614,37.2667769,126.9850191,20190524,2019,5,24,9664
570,제56회 수원화성문화제,경기도,수원시 팔달구,4111512300,남창동,4.11E+11,경기도 수원시 팔달구 행궁로 11,16261,37.2809881,127.0152227,20191003,2019,10,3,22972
571,2019 수원등불축제,경기도,수원시 팔달구,4111512800,매향동,4.11E+11,경기도 수원시 팔달구 수원천로392번길 44-6 (매향동),16254,37.28754,127.018085,20191003,2019,10,3,23193
574,2019 음식 문화축제,경기도,수원시 팔달구,4111512300,남창동,4.11E+11,경기도 수원시 팔달구 정조로 825 (남창동),16258,37.281882,127.014393,20191003,2019,10,3,12987
594,왕방산 국제MTB대회,경기도,동두천시,4125010300,생연동,4.13E+11,경기도 동두천시 어등로 45 (생연동),11320,37.90083977,127.0704987,20191020,2019,10,20,13751
595,2019 제4회 이담농악두드림대축제,경기도,동두천시,4125010300,생연동,4.13E+11,경기도 동두천시 중앙로 268 (생연동),11329,37.90543939,127.0546796,20190615,2019,6,15,4815
596,제4회 동두천 국제 트레일러닝 대회,경기도,동두천시,4125010300,생연동,4.13E+11,경기도 동두천시 어등로 45 (생연동),11320,37.90083977,127.0704987,20190420,2019,4,20,19984
619,K-POP광장 야외시네마,서울특별시,강남구,1168010500,삼성동,1.17E+11,서울특별시 강남구 영동대로 513 (삼성동),6164,37.51182328,127.0591597,20190426,2019,4,26,1717
620,K-POP 뮤직페스티벌,서울특별시,강남구,1168010500,삼성동,1.17E+11,서울특별시 강남구 영동대로 513 (삼성동),6164,37.51182328,127.0591597,20190530,2019,5,30,19614
621,2019 강남페스티벌 패션쇼,서울특별시,강남구,1168010500,삼성동,1.17E+11,서울특별시 강남구 영동대로 513 (삼성동),6164,37.51182328,127.0591597,20190928,2019,9,28,1417
622,2019 강남페스티벌,서울특별시,강남구,1168010500,삼성동,1.17E+11,서울특별시 강남구 영동대로 513 (삼성동),6164,37.51182328,127.0591597,20190926,2019,9,26,27844
623,C-festival 2019,서울특별시,강남구,1168010500,삼성동,1.17E+11,서울특별시 강남구 영동대로 513 (삼성동),6164,37.51182328,127.0591597,20190502,2019,5,2,8796
627,2019 안성맞춤 남사당 바우덕이축제,경기도,안성시,4155031033,보개면,4.16E+11,경기도 안성시 보개면 남사당로 198,17508,37.03286724,127.3078041,20191002,2019,10,2,16742
628,제15회 영양산나물축제,경상북도,영양군,4776025022,영양읍,4.78E+11,경상북도 영양군 영양읍 군청길 37,36537,36.66718111,129.1123668,20190502,2019,5,2,9699
629,2019 영양고추 H.O.T Festival,서울특별시,중구,1114010300,태평로1가,1.11E+11,서울특별시 중구 세종대로 110 (태평로1가),4524,37.56631769,126.9778284,20190827,2019,8,27,19604
646,와룡문화제,경상남도,사천시,4824033032,용현면,4.82E+11,경상남도 사천시 용현면 시청로 77,52539,35.00361954,128.0642075,20190426,2019,4,26,4782
689,제13회 신성한마음축제,대전광역시,유성구,3020012500,신성동,3.02E+11,대전광역시 유성구 가정로 120 (신성동),34128,36.38422742,127.357276,20190810,2019,8,10,2956
690,제17회 한여름밤의 축제,대전광역시,유성구,3020014100,전민동,3.02E+11,대전광역시 유성구 엑스포로 476 (전민동),34049,36.3985684,127.4053327,20190824,2019,8,24,4024
691,제3회 노은3동한마음축제,대전광역시,유성구,3020012000,지족동,3.02E+11,대전광역시 유성구 지족로 240,34073,36.38411195,127.305374,20190920,2019,9,20,21810
692,2019 노은한마음축제,대전광역시,유성구,3020013200,하기동,3.02E+11,대전광역시 유성구 북유성대로 228 (하기동),34061,36.38620154,127.319542,20190927,2019,9,27,26289
693,제9회 관평골축제,대전광역시,유성구,3020014600,관평동,3.02E+11,대전광역시 유성구 테크노중앙로 88,34030,36.4243927,127.3940968,20191011,2019,10,11,14134
694,제14회 구즉한마당축제,대전광역시,유성구,3020014700,송강동,3.02E+11,대전광역시 유성구 송강로42번길 34 (송강동),34008,36.43500958,127.3841005,20191012,2019,10,12,21964
695,제21회 진잠주민화합한마당,대전광역시,유성구,3020010100,원내동,3.02E+11,대전광역시 유성구 진잠로59번길 53 (원내동),34229,36.29952727,127.3150867,20191019,2019,10,19,27995
701,강동선사문화축제,서울특별시,강동구,1174010700,암사동,1.17E+11,서울특별시 강동구 올림픽로 875 (암사동),5239,37.55985381,127.1308316,20191011,2019,10,11,11170
702,제37회고싸움놀이축제,광주광역시,남구,2915512300,칠석동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,35.06974364,126.837519,20190330,2019,3,30,1395
703,2019고싸움놀이축제,광주광역시,동구,2911011300,광산동,2.91E+11,광주광역시 동구 문화전당로 38 (광산동),61485,35.14691459,126.9199954,20190811,2019,8,11,21594
704,굿모닝 양림,광주광역시,남구,2915510100,사동,2.92E+11,광주광역시 남구 사직길 49-1 (사동),61638,35.1416231,126.9114941,20191010,2019,10,10,4860
705,2019 금정산성축제,부산광역시,금정구,2641011300,금성동,2.64E+11,부산광역시 금정구 동문로 38,46237,35.2453467,129.0635718,20190524,2019,5,24,15327
717,의왕철도축제,경기도,의왕시,4143011000,월암동,4.14E+11,경기도 의왕시 왕송못동로 307 (월암동),16107,37.30712099,126.9531474,20190504,2019,5,4,20258
718,의왕백운예술제,경기도,의왕시,4143010600,학의동,4.14E+11,경기도 의왕시 백운로 526 (학의동),16012,37.38321292,127.0007588,20190921,2019,9,21,25809
721,제20회광안리어방축제,부산광역시,수영구,2650010400,광안동,2.65E+11,부산광역시 수영구 광안해변로 219 (광안동),48303,35.15377436,129.1185216,20190424,2019,4,24,25964
724,포항국제불빛축제,경상북도,포항시 남구,4711110300,해도동,4.71E+11,경상북도 포항시 남구 희망대로 967,37810,36.017859,129.374454,20190531,2019,5,31,12509
725,포항해병대문화축제,경상북도,포항시 남구,4711125630,오천읍,4.71E+11,경상북도 포항시 남구 오천읍 해병로 293,37909,35.96902317,129.4127411,20190427,2019,4,27,13869
726,포항운하축제,경상북도,포항시 남구,4711110400,송도동,4.71E+11,경상북도 포항시 남구 희망대로 1040 (송도동),37794,36.02387158,129.3773906,20190921,2019,9,21,15725
727,포항 연날리기 한마당,경상북도,포항시 남구,4711110300,해도동,4.71E+11,경상북도 포항시 남구 희망대로 873,37823,36.010908,129.368551,20191009,2019,10,9,17658
728,호미곶한민족해맞이축전,경상북도,포항시 남구,4711135022,호미곶면,4.71E+11,경상북도 포항시 남구 호미곶면 해맞이로 136,37928,36.07675839,129.5660588,20191231,2019,12,31,5023
729,포항시 대학연합축제(POP),경상북도,포항시 북구,4711310100,대흥동,4.71E+11,경상북도 포항시 북구 중앙상가길 31 (대흥동),37737,36.03793871,129.3636807,20191030,2019,10,30,8446
730,김천예술제,경상북도,김천시,4715010600,남산동,4.72E+11,경상북도 김천시 김천로 200,39596,36.118896,128.12205,20191010,2019,10,10,29152
731,정월대보름달맞이축제,경상북도,김천시,4715010600,남산동,4.72E+11,경상북도 김천시 김천로 200 (남산동),39596,36.118748,128.1221092,20190222,2019,2,22,8599
732,김천자두포도축제,경상북도,김천시,4715011000,삼락동,4.72E+11,경상북도 김천시 운동장길 1 (삼락동),39524,36.144924,128.088088,20190718,2019,7,18,16537
733,2019 보정역생활문화센터 <청춘파티  - 특별프로그램>,경기도,용인시 기흥구,4146311800,보정동,4.15E+11,경기도 용인시 기흥구 용구대로 2585 (보정동),16905,37.31629272,127.1081614,20191213,2019,12,13,7880
736,봉황각 3.1독립운동 재현행사,서울특별시,강북구,1130510400,우이동,1.13E+11,서울특별시 강북구 삼양로173길 107-12 (우이동),1002,37.66053059,127.0064736,20190301,2019,3,1,24570
737,4.19혁명 국민문화제 2019,서울특별시,강북구,1130510300,수유동,1.13E+11,서울특별시 강북구 도봉로89길 13 (수유동),1071,37.63918553,127.0254518,20190413,2019,4,13,7831
738,종교연합바자회,서울특별시,강북구,1130510300,수유동,1.13E+11,서울특별시 강북구 인수봉로 159 (수유동),1025,37.6350142,127.0129382,20191012,2019,10,12,17817
754,2019 안양충훈벚꽃축제,경기도,안양시 만안구,4117110200,석수동,4.12E+11,경기도 안양시 만안구 석수로 159 (석수동),13975,37.40461526,126.8961574,20190405,2019,4,5,17070
755,2019 안양여성축제,경기도,안양시 동안구,4117310300,평촌동,4.12E+11,경기도 안양시 동안구 관평로 149 (평촌동),14067,37.39013727,126.9613302,20190518,2019,5,18,27283
756,2019 광복기념음악회,경기도,안양시 만안구,4117110100,안양동,4.12E+11,경기도 안양시 만안구 병목안로 215 (안양동),14023,37.38528888,126.9076745,20190815,2019,8,15,20712
757,2019 안양 시민축제,경기도,안양시 동안구,4117310300,평촌동,4.12E+11,경기도 안양시 동안구 관평로 149 (평촌동),14067,37.39013727,126.9613302,20190920,2019,9,20,21957
758,현인가요제,부산광역시,서구,2614012400,암남동,2.61E+11,부산광역시 서구 송도해변로 100 (암남동),49269,35.07682117,129.0180502,20190801,2019,8,1,19983
759,부산고등어축제,부산광역시,서구,2614012400,암남동,2.61E+11,부산광역시 서구 송도해변로 100 (암남동),49269,35.07682117,129.0180502,20191025,2019,10,25,21335
766,반딧불축제,전라북도,무주군,4573025022,무주읍,4.57E+11,전라북도 무주군 무주읍 한풍루로 326-17,55514,36.00236061,127.6625302,20190831,2019,8,31,24856
768,달맞이축제,경상북도,울릉군,4794025024,울릉읍,4.79E+11,경상북도 울릉군 울릉읍 도동2길 66,40222,37.48430421,130.9056438,20190219,2019,2,19,1350
769,울릉해변가요제,경상북도,울릉군,4794025024,울릉읍,4.79E+11,경상북도 울릉군 울릉읍 도동2길 66,40222,37.48430421,130.9056438,20190802,2019,8,2,9037
770,오징어축제,경상북도,울릉군,4794025024,울릉읍,4.79E+11,경상북도 울릉군 울릉읍 도동2길 66,40222,37.48430421,130.9056438,20190805,2019,8,5,22146
772,달맞이축제,강원도,양구군,4280025021,양구읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,38.1063244,127.981517,20190219,2019,2,19,4709
773,곰취축제,강원도,양구군,4280025021,양구읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,38.1063244,127.981517,20190504,2019,5,4,16534
774,도솔산지구전투 전승행사,강원도,양구군,4280025021,양구읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,38.1063244,127.981517,20190615,2019,6,15,29374
775,배꼽축제,강원도,양구군,4280025021,양구읍,4.28E+11,강원도 양구군 양구읍 박수근로 366-33,24519,38.1063244,127.981517,20190802,2019,8,2,8101
776,양록제,강원도,양구군,4280025021,양구읍,4.28E+11,강원도 양구군 양구읍 함춘로 25-9,24521,38.109607,127.985179,20191010,2019,10,10,26588
777,시래기축제,강원도,양구군,4280034026,해안면,4.28E+11,강원도 양구군 해안면 해안서화로 15,24562,38.291042,128.143313,20191026,2019,10,26,13513
778,울진대게와 붉은대게 축제,경상북도,울진군,4793033022,근남면,4.79E+11,경상북도 울진군 근남면 엑스포로 25,36333,36.968686,129.401084,20190228,2019,2,28,18050
779,제야타종식,경상북도,울진군,4793033027,근남면,4.79E+11,경상북도 울진군 근남면 망양정로 956-22,36337,36.96515307,129.4132712,20191231,2019,12,31,14086
780,울진금강송송이축제와 친환경농산물축제,경상북도,울진군,4793033022,근남면,4.79E+11,경상북도 울진군 근남면 엑스포로 25,36333,36.968686,129.401084,20191003,2019,10,3,6395
781,성류문화제,경상북도,울진군,4793033021,근남면,4.79E+11,경상북도 울진군 근남면 성류굴로 221,36334,36.957175,129.379074,20191011,2019,10,11,7354
782,장보고수산물축제,전라남도,완도군,4689025021,완도읍,4.69E+11,전라남도 완도군 완도읍 해변공원로 24,59117,34.31744706,126.7527592,20190503,2019,5,3,5674
783,청산도슬로우걷기축제,전라남도,완도군,4689035021,청산면,4.69E+11,전라남도 완도군 청산면 청산로 46,59151,34.17971074,126.8577891,20190406,2019,4,6,22682
786,고창모양성제,전라북도,고창군,4579025022,고창읍,4.58E+11,전라북도 고창군 고창읍 중앙로 292,56428,35.43534518,126.7066502,20191003,2019,10,3,13977
787,고창청보리밭축제,전라북도,고창군,4579034028,공음면,4.58E+11,전라북도 고창군 공음면 학원농장길 158-6,56462,35.37610584,126.543619,20190420,2019,4,20,25517
788,동학농민혁명 무장기포기념제,전라북도,고창군,4579034023,공음면,4.58E+11,전라북도 고창군 공음면 선운대로 308,56459,35.4037328,126.4955322,20190425,2019,4,25,4244
789,고창복분자와수박축제,전라북도,고창군,4579032036,아산면,4.58E+11,전라북도 고창군 아산면 선운사로 250,56452,35.49723407,126.578159,20190621,2019,6,21,12133
790,고창갯벌축제,전라북도,고창군,4579039024,심원면,4.58E+11,전라북도 고창군 심원면 애향갯벌로 320,56401,35.53007446,126.5150432,20190607,2019,6,7,15240
791,무장읍성축제,전라북도,고창군,4579033022,무장면,4.58E+11,전라북도 고창군 무장면 무장읍성길 45,56455,35.41841778,126.5573463,20190514,2019,5,14,15711
792,고창해풍고추축제,전라북도,고창군,4579036021,해리면,4.58E+11,전라북도 고창군 해리면 청해1길 15,56402,35.46113146,126.5377985,20190823,2019,8,23,13016
793,2019 대한민국 온천대축제,전라북도,고창군,4579025025,고창읍,4.58E+11,전라북도 고창군 고창읍 석정2로 153,56451,35.43119627,126.7383544,20191002,2019,10,2,26246
794,제5회 나주마한문화축제,전라남도,나주시,4617033025,반남면,4.62E+11,전라남도 나주시 반남면 고분로 747,58301,34.91485483,126.6589031,20191011,2019,10,11,6697
795,제15회 영산포 홍어축제,전라남도,나주시,4617012300,영산동,4.62E+11,전라남도 나주시 예향로 3872 (영산동),58268,34.9996615,126.7140301,20190412,2019,4,12,22148
796,제1회 천년나주목읍성문화축제,전라남도,나주시,4617011300,과원동,4.62E+11,전라남도 나주시 금성관길 8 (과원동),58257,35.0328694,126.7166816,20190503,2019,5,3,14330
